D,N,num_classes,x,y
181,177,4,22270328813862996790338319272248388309688641795372071821918593667467957265538889390583708691850863824717996226360510773169155514279594446694945963226763411612608931201557316396481,1655340504234396428630803711502574547160496487135414987357173447803744451887220582277838328421360003888104812539205931366250346936304430250574965173582744601903734850301402032108
181,177,4,588031,43708
181,177,4,2904456136061832360454951,215886524396642321030248
181,177,4,14345953610246362081920684448737115028113471,1066326334082952305470802621647436186173588
181,177,4,70858837367877970570771818275349442377606728999274310869595591,5266895902542366174633634402034483275191252716374533180617728
181,177,4,349992406886164089753217110852461004639562075765654275045744770545084168400693311,26014730726944219009988943809831062718789820362747625837554746805007451466786668
181,177,4,1728714292079255196998769806945510170386976384770421002771718472065658151609983005967945406094158631,128494321383632449872629239575241262198202748216295433225668134639333278470171923967110984542784408
181,177,4,8538622681065999048068928180750833383746301654296623404103459836463815032664768324381088405443043299317076483022903551,634670825584964204271472546961660650181736180096000147951255471619601921787888736178001068705756703883508488688794948
181,177,4,42174740860112089767633866858809878889207795442943685371066983504041581895065821586981154065568752224016590575517573780104238068959200071,3134823800081249654907908482655658007406776227871978540443856843273519303917592794473995132262379999135833094676386014340882831341482288
181,177,4,208313311532293456678722048965144854106805237420135695683919718944484404121776239300732427871254269078133849293762345841361396685435468991575436676649880191,15483806504731605006054948565209337633480715399146745056844160653574752017668155787181530704491633431793047596839327850694678309727264668098682127436390428
181,177,4,1028920033094781051007321019351526414076972139960111636310011934074461953335155758881697139370458166195494647954020654457526967382380324605117569009176368452837712520587535911,76479023755579139226557438345001330710101494228715000093655793464535281971059956927572070467821590082144508453154661390919377169741054830902999206065805626452630299558343368
181,177,4,17172465281,1276419292
181,177,4,84819800594002721818803787961,6304606126737414346123778032
181,177,4,418949664773317556965158838702714258673769418241,31140283339821960226627419135451329555623827972
181,177,4,2069314244840200804248849021169692186273058291556837691391721404121,153810916493559674152753131761886108083746778287474527389454273112
181,177,4,10220944910447605402036839910000884495558911434071573446326671312267761138140852753601,759716852105047263323013532175087577834334066561043356454343552229381821271749137452
181,177,4,50484219650492062460888978975854152504213838452555659153965827821547424110590848853169055900153670234681,3752462494406691462699506110336008201790755498142437412491702660973925735009328598936975640046417164992
181,177,4,249356244070345517529730647964662499103503472466506643803251050919569045228222457557904005142402781522158631342905983175361,18534503654766749956208095025393419426229637185165030761588537053940947976758317250820720220926073798731163458578412219732
181,177,4,1231643014140631146298669563761507204064942451469102827596870009660661422468978927247278616369740390114587360948249982528354890967407188263641,91547304267694701805552267191672021559238138208052219844112415769585301252814822483047998135415137701181062542061436528740590526481595685672
181,177,4,6083443067314873345886606174181460179237864771886863431418137850432756459212962807187666194054191512375613588948053892599278306048975989871522311291833530347521,452178762096305150745385337776502226668793530366528330787300354104361077318152333140223912553019967532699421093345651519717696988460238607544130803841030866812
181,177,4,30047894664578290511532717245727772934670046264575557841251601156449056933847696264560118970449008194281453029124743431330276956630561469717408350184322814915881109061617619235001,2233442421123250431966395275237117765330205747466328022309330296686805382267182854710366810877712180893623588842910397714310374239179081260656228305196957049732354079728749387152
181,177,4,371687241040711,27627295050032
181,177,4,1835871387860058048588742937700991,136459245585904218207619918034972
181,177,4,9067902743516698509095848448198873166441067490616871,674011902799458156879831953382859520337100192615112
181,177,4,44789009028417588166229787411981334694788318242973318832972374680796351,3329140822703427528021197016150232680457024036861772709192612818814452
181,177,4,221225942369303277659021878627069874148169348126682620217899759591504158992390398243007431,16443594796111609753182753721088558854146588935031561156762207926621327134484205791376992
181,177,4,1092699272407085791766251193835061980963188628847049419962212550118072872980516735604957035176548395654578111,81219697278872465144925252359297836250291563988503748360336995979092221956334120016102589355452389270166732
181,177,4,5397159515432353686969609096171267166109191556395804199630738501433726767228050771184320822109879192156277114437548267220196391,401167707418306118809313408457149305963978545978354982058532713261314027766498546189871378501724109596537035462843413042567672
181,177,4,26658140597873344774986112258537774631860395743528610837019237181139950748122886827812890144446742500688520263801268200840279631402067602132710271,1981483985623319162008410679125566825740504290437437882003251273544358173356123379253971819904299374123419240902933049954666929521803090417883812
181,177,4,131672309870399300838148557175566202970319662877950558331530144416788096306078659836198803744865306350387918408592480666668520943205356942673184483722725244789927751,9787125714951077872763789418050656955164300853466986040979206511531527265620056659494201148307256875028525349057045361846867379516765406311302445921019527593739152
181,177,4,650367835031583609354777803947640641077096437196236844382757055546100469438112692943937162788352569697723987499442547062111790588357180814541651864895643872799291237673815104247416831,48341460468641884368504641377603676791570588768232773124449307954106231523838107154140421159054695861200075675436579633645788934013058361855060135231711265165682595036574512734477692
13,150,0,0,0
152,4,0,0,0
114,-26,0,0,0
37,-134,0,0,0
122,130,0,0,0
67,-18,3,-7,1
67,-18,3,57895,7073
67,-18,3,5655415187,690918931
67,-18,3,552443577069013,67491724848731
67,-18,3,53964898376754050705,6592861649432520073
67,-18,3,5271507132482399111998207,644017097295674565962201
67,-18,3,514941902675445776479678801883,62910166125637812652019122411
67,-18,3,50301584815676738097158544971140765,6145316667172786993804161387633923
67,-18,3,4913660010619624581607389530481235686377,600299113253196358577127888337613011921
67,-18,3,479985964427065822814059500798370481816910103,58639618572879916424075373650567228068857041
67,-18,3,663,81
67,-18,3,64765155,7912323
67,-18,3,6326519400357,772907359851
67,-18,3,617999721039708033,75500682531772761
67,-18,3,60368684743716320095215,7375208671660783025673
67,-18,3,5897054599887185291141274027,720439883807011246548068571
67,-18,3,576047881475011123236127891958253,70375449602428877936140747263891
67,-18,3,56270661248107931962310731706908712025,6874555418243222628506961509177859873
67,-18,3,5496743272784127344331350392821542733491847,671534071405295509640645150126389316570241
67,-18,3,536943869802374034255555699810068848671508870323,65598134224280331145493558216439252490669561971
67,-18,3,7,1
67,-18,3,741683,90611
67,-18,3,72450562165,8851244923
67,-18,3,7077260713784177,864625008967721
67,-18,3,691335135492842983903,84460029367151613241
67,-18,3,67532381368405613325796475,8250393507836213178866123
67,-18,3,6596833140899998796624259879997,805931439335012618797206745891
67,-18,3,644405048468143101081038588791830473,78726606711750979146750130586750321
67,-18,3,62948062747965257545100174710916908044535,7690329849224751207636127137438911610673
67,-18,3,6149018560827833169567422365380168656630526467,751222180912943990254976464146832511190231011
15,6,0,0,0
109,114,0,0,0
52,-147,2,49,7
52,-147,2,64561,8953
52,-147,2,83800129,11620987
52,-147,2,108772502881,15084032173
52,-147,2,141186624939409,19579062139567
52,-147,2,183260130398850001,25413607573125793
52,-147,2,237871508071082361889,32986843050855139747
52,-147,2,308757034216134506881921,42816896866402398265813
52,-147,2,400766392541034518850371569,55576299145747262093885527
52,-147,2,520194468761228589333275414641,72137993474283079795465148233
52,-147,2,959,133
52,-147,2,1244831,172627
52,-147,2,1615789679,224069713
52,-147,2,2097293758511,290842314847
52,-147,2,2722285682757599,377513100601693
52,-147,2,3533524718925604991,490011713738682667
52,-147,2,4586512362879752520719,636034826919709500073
52,-147,2,5953289513493199846288271,825572715330069192412087
52,-147,2,7727365202001810520729655039,1071592748463602892041388853
52,-147,2,10030114078908836562707245952351,1390926561933041223800530319107
181,-185,4,5830517079800772982,433378921501003683
181,-185,4,28798619649317468273036284773177657202,2140584540533629578361827503554610163
181,-185,4,142244758458780327995637663389814582679425117244866804622,10572969629675351299853267187097188576453062425368787443
181,-185,4,702588233581406962770533418938395202050401428634975313237637726450209487242,52222972124319655513564749322473225243999224309221014400878972872660783523
181,-185,4,3470287631794079699148092507335516989445643087136209399777131911841933918281708855207827297062,257944448250648112677789928875759562088622120329518520782590404756760485864110865771013926403
181,-185,4,17140759938427839998017800607643926197504598172684384268150747753875037371943566552786342995646133892599209346082,1274062652446135239906511270239995371149478755899222188235550005051097538397845677336805586536549825094562424083
181,-185,4,84663198685614495652965700665321161103502354237204649655949336357909761782256009476233637004644076846618384701309014363898731466302,6292965998557803994009250177005591672299604562848099418520718931824159386750176281087948364179496308997515046528564642921684164563
181,-185,4,418176162400491322711450938602098028728227585057526662141002322259980696270757714062221387060641021658379334630009947384850205710932255131768827409722,31082789361238956913846385297814624753618696642075672103719229932220239105313359028805529738116254162826951714083278632230922341606008152082181515843
181,-185,4,2065493691649465886905411567620424197015260302169503857062888317169220271952762201115115240760699504279221936969262361078462197391281777169622858616711254771938232048342,153526937011349754397163877664570701959448807804248807948239001012213412998086126600490932265451007739313727033323602394477746876274798989354066864857934411181230125923
181,-185,4,10202074087039654641406294730252695326724009531966141261575114921124108523604993024094823336560575511610447985513255768940539655160369320532458004074362433129205956522717183152136416574162,758314194847647883109811476148437491959497396863061710448582264186224875443627369144869140179455026660922174032291613844492420221969274637575228406690980038625918514154624063774175722803
181,-185,4,38,3
181,-185,4,193523569290438893858,14384493621444111123
181,-185,4,955869194600510299691223786619819420478,71049197692455278165179291063285529043
181,-185,4,4721315964439320785799671188508254004037504678181593571898,350932651895104158526780958480148028899184797648583325763
181,-185,4,23319952732011281839608860926689262244704019345882226810133698302110589020118,1733358435646459940026303211815753120228654821789246209038283704153158653283
181,-185,4,115184029096815963402535800323712915226160642532584550276600363181579754927134154165901924317138,8561561456882658495484397530311929772388877835890087337913980484959383277992661132441677943603
181,-185,4,568927420713166818347949234419210346927180105314098454703415813276252340857215542859717432274653554778160932094958,42288042145559573577193338767515248370667008650001888635601165694083952736755205083736701461806141297449784108723
181,-185,4,2810098002104739461439661267292965865964988192813758136195920754088519500158264821018396862747192982861447281768991388239745210265578,208872939534531009094414084030440042922028224798458754782003340362697662063987361472240727352337522586910029458814780663066195740643
